,t,ticks,u,I
937,40103506,24251,5,0.37
938,40106955,24253,6,0.34
939,40110405,24255,6,0.32
940,40113854,24257,6,0.32
941,40117312,24259,7,0.48
942,40120761,24261,7,0.31
943,40124219,24264,7,0.38
944,40127669,24267,8,0.48
945,40131118,24270,8,0.47
946,40134576,24273,9,0.44
947,40138025,24277,9,0.4
948,40141474,24280,9,0.37
949,40144924,24284,10,0.32
950,40148460,24289,10,0.26
951,40151996,24294,11,0.4
952,40155540,24299,11,0.51
953,40159077,24304,11,0.38
954,40162621,24309,12,0.27
955,40166157,24315,12,0.16
956,40169693,24321,13,0.42
957,40173229,24327,13,0.38
958,40176774,24334,14,0.28
959,40180310,24341,14,0.36
960,40183846,24348,15,0.42
961,40187382,24355,15,0.59
962,40190918,24363,16,0.39
963,40194454,24371,16,0.57
964,40197990,24379,17,0.35
965,40201526,24387,18,0.68
966,40205062,24396,18,0.35
967,40208606,24405,19,0.37
968,40212142,24414,19,0.37
969,40215679,24424,20,0.38
970,40219214,24434,20,0.21
971,40222751,24444,21,0.43
972,40226286,24455,22,0.37
973,40229822,24465,22,0.39
974,40233358,24476,23,0.17
975,40236894,24488,23,0.47
976,40240430,24500,24,0.27
977,40243968,24512,24,0.45
978,40247511,24524,25,0.44
979,40251047,24536,26,0.35
980,40254583,24549,26,0.66
981,40258119,24562,27,0.2
982,40261655,24576,28,0.54
983,40265191,24590,28,0.2
984,40268727,24604,29,0.76
985,40272263,24619,30,0.3
986,40275799,24634,30,0.42
987,40279335,24649,31,0.34
988,40282871,24665,31,0.59
989,40286407,24681,32,0.01
990,40290038,24698,33,0.55
991,40293574,24715,34,0.24
992,40297110,24731,34,0.64
993,40300646,24749,35,0.36
994,40304183,24767,35,0.49
995,40307718,24785,36,0.32
996,40311254,24803,37,0.41
997,40314790,24822,38,0.23
998,40318326,24841,38,0.37
999,40321862,24860,39,0.27
1000,40325398,24881,40,0.47
1001,40328943,24901,40,0.52
1002,40332479,24921,41,0.31
1003,40336015,24942,42,0.54
1004,40339551,24964,42,0.33
1005,40343087,24985,43,0.64
1006,40346623,25008,44,0.32
1007,40350159,25030,44,0.54
1008,40353695,25052,45,0.23
1009,40357231,25076,46,0.76
1010,40360767,25099,47,0.26
1011,40364312,25123,47,0.5
1012,40367848,25148,48,0.18
1013,40371384,25172,49,0.31
1014,40374920,25197,49,0.24
1015,40378456,25223,50,0.31
1016,40381992,25248,51,0.41
1017,40385528,25275,52,0.46
1018,40389065,25301,52,0.42
1019,40392609,25328,53,0.22
1020,40396145,25356,54,0.56
1021,40399689,25383,54,0.2
1022,40403225,25411,55,0.5
1023,40406761,25439,56,0.27
1024,40410297,25469,57,0.47
1025,40413833,25498,57,0.38
1026,40417369,25527,58,0.42
1027,40420905,25557,59,0.27
1028,40424441,25587,59,0.45
1029,40427977,25618,60,0.51
1030,40431513,25649,61,0.5
1031,40435058,25681,61,0.44
1032,40438594,25712,62,0.17
1033,40442138,25745,63,0.6
1034,40445674,25777,63,0.3
1035,40449210,25810,64,0.5
1036,40452746,25843,65,0.36
1037,40456291,25877,66,0.28
1038,40459827,25911,66,0.45
1039,40463363,25945,67,0.2
1040,40466899,25980,67,0.46
1041,40470437,26015,68,0.16
1042,40473980,26050,69,0.48
1043,40477516,26086,69,0.31
1044,40481062,26122,70,0.29
1045,40484605,26159,71,0.57
1046,40488142,26195,71,0.19
1047,40491677,26233,72,0.74
1048,40495222,26270,73,0.46
1049,40498758,26308,73,0.38
1050,40502302,26346,74,0.41
1051,40505839,26384,74,0.13
1052,40509376,26423,75,0.45
1053,40512919,26462,76,0.43
1054,40516455,26502,76,0.52
1055,40519991,26542,77,0.32
1056,40523527,26582,78,0.38
1057,40527063,26623,78,0.3
1058,40530599,26663,79,0.39
1059,40534135,26704,79,0.37
1060,40537671,26746,80,0.52
1061,40541208,26787,80,0.29
1062,40544752,26830,81,0.18
1063,40548296,26872,82,0.37
1064,40551832,26915,82,0.39
1065,40555377,26958,83,0.53
1066,40558913,27001,83,0.52
1067,40562458,27045,84,0.33
1068,40566003,27089,84,0.45
1069,40569539,27133,85,0.46
1070,40573074,27178,85,0.39
1071,40576619,27222,86,0.47
1072,40580164,27268,86,0.44
1073,40583700,27313,87,0.49
1074,40587253,27358,87,0.38
1075,40590798,27405,87,0.42
1076,40594342,27451,88,0.39
1077,40597887,27497,88,0.34
1078,40601440,27544,89,0.4
1079,40604994,27592,89,0.34
1080,40608549,27639,90,0.41
1081,40612102,27686,90,0.37
1082,40615654,27734,91,0.44
1083,40619207,27782,91,0.42
1084,40622743,27831,91,0.48
1085,40626288,27879,92,0.28
1086,40629832,27928,92,0.42
1087,40633377,27977,92,0.4
1088,40636922,28026,93,0.46
1089,40640466,28075,93,0.36
1090,40644011,28125,93,0.43
1091,40647556,28175,94,0.23
1092,40651100,28225,94,0.39
1093,40654654,28275,94,0.43
1094,40658198,28325,95,0.44
1095,40661743,28376,95,0.26
1096,40665288,28427,95,0.26
1097,40668832,28477,96,0.52
1098,40672377,28528,96,0.46
1099,40675913,28579,96,0.41
1100,40679458,28631,96,0.3
1101,40683011,28683,97,0.34
1102,40686547,28734,97,0.42
1103,40690092,28786,97,0.35
1104,40693628,28838,97,0.31
1105,40697164,28889,97,0.37
1106,40700700,28942,98,0.35
1107,40704236,28994,98,0.39
1108,40707772,29046,98,0.34
1109,40711308,29099,98,0.27
1110,40714853,29151,98,0.45
1111,40718389,29204,99,0.37
1112,40721926,29256,99,0.41
1113,40725469,29309,99,0.36
1114,40729005,29362,99,0.38
1115,40732541,29415,99,0.41
1116,40736077,29468,99,0.42
1117,40739613,29521,99,0.38
1118,40743149,29574,99,0.32
1119,40746685,29628,99,0.4
1120,40750221,29681,99,0.37
1121,40753757,29734,99,0.45
1122,40757302,29787,99,0.35
1123,40760840,29841,99,0.37
1124,40764383,29895,99,0.43
1125,40767936,29948,100,0.36
1126,40771567,30003,99,0.42
1127,40775112,30056,99,0.38
1128,40778648,30110,99,0.35
1129,40782184,30164,99,0.39
1130,40785728,30217,99,0.45
1131,40789264,30271,99,0.5
1132,40792811,30324,99,0.35
1133,40796354,30378,99,0.38
1134,40799899,30431,99,0.38
1135,40803434,30485,99,0.34
1136,40806970,30538,99,0.43
1137,40810506,30592,99,0.25
1138,40814051,30645,99,0.4
1139,40817587,30699,99,0.35
1140,40821140,30752,98,0.29
1141,40824676,30806,98,0.45
1142,40828221,30859,98,0.3
1143,40831757,30912,98,0.39
1144,40835302,30966,98,0.38
1145,40838838,31019,97,0.44
1146,40842382,31071,97,0.45
1147,40845927,31125,97,0.47
1148,40849472,31178,97,0.38
1149,40853025,31231,97,0.37
1150,40856578,31284,96,0.36
1151,40860132,31336,96,0.4
1152,40863677,31388,96,0.37
1153,40867221,31441,96,0.4
1154,40870766,31493,95,0.27
1155,40874319,31546,95,0.44
1156,40877864,31597,95,0.4
1157,40881417,31649,94,0.46
1158,40884970,31701,94,0.24
1159,40888524,31753,94,0.45
1160,40892068,31804,93,0.28
1161,40895604,31855,93,0.28
1162,40899149,31906,93,0.4
1163,40902702,31957,92,0.34
1164,40906238,32007,92,0.36
1165,40909783,32058,92,0.48
1166,40913336,32108,91,0.26
1167,40916872,32158,91,0.48
1168,40920417,32208,90,0.24
1169,40923962,32257,90,0.47
1170,40927506,32307,90,0.4
1171,40931042,32355,89,0.2
1172,40934578,32404,89,0.37
1173,40938123,32453,88,0.4
1174,40941676,32501,88,0.17
1175,40945221,32550,87,0.38
1176,40948775,32597,87,0.4
1177,40952319,32646,86,0.28
1178,40955864,32693,86,0.28
1179,40959400,32740,85,0.28
1180,40962936,32787,85,0.19
1181,40966472,32833,84,0.37
1182,40970008,32879,84,0.06
1183,40973552,32926,83,0.36
1184,40977097,32972,83,0.37
1185,40980642,33017,82,0.27
1186,40984186,33062,82,0.44
1187,40987722,33107,81,0.34
1188,40991259,33152,81,0.45
1189,40994795,33196,80,0.43
1190,40998331,33239,80,0.22
1191,41001866,33283,79,0.51
1192,41005402,33327,79,0.24
1193,41008938,33369,78,0.46
1194,41012474,33412,77,0.16
1195,41016010,33455,77,0.44
1196,41019555,33497,76,0.34
1197,41023091,33539,76,0.44
1198,41026627,33580,75,0.27
1199,41030163,33621,74,0.36
1200,41033699,33662,74,0.29
1201,41037244,33702,73,0.17
1202,41040780,33742,73,0.36
1203,41044324,33782,72,0.16
1204,41047860,33821,71,0.4
1205,41051397,33861,71,0.31
1206,41054932,33899,70,0.44
1207,41058469,33937,69,0.29
1208,41062004,33976,69,0.39
1209,41065540,34013,68,0.47
1210,41069077,34050,67,0.46
1211,41072612,34087,67,0.42
1212,41076149,34124,66,0.45
1213,41079684,34160,65,0.4
1214,41083221,34196,65,0.17
1215,41086765,34231,64,0.48
1216,41090310,34266,63,0.17
1217,41093854,34301,63,0.13
1218,41097391,34335,62,0.51
1219,41100926,34370,61,0.11
1220,41104462,34403,61,0.44
1221,41107998,34437,60,0.17
1222,41111543,34469,59,0.5
1223,41115079,34502,59,0.37
1224,41118615,34534,58,0.43
1225,41122151,34566,57,0.36
1226,41125687,34597,56,0.35
1227,41129223,34628,56,0.33
1228,41132761,34659,55,0.23
1229,41136312,34689,54,0.64
1230,41139849,34719,54,0.25
1231,41143384,34749,53,0.32
1232,41146921,34778,52,0.4
1233,41150456,34806,51,0.2
1234,41153992,34835,51,0.27
1235,41157528,34863,50,0.29
1236,41161064,34890,49,0.34
1237,41164600,34917,49,0.29
1238,41168137,34944,48,0.37
1239,41171673,34971,47,0.28
1240,41175208,34997,47,0.46
1241,41178744,35023,46,0.21
1242,41182289,35048,45,0.37
1243,41185825,35073,44,0.11
1244,41189363,35097,44,0.44
1245,41192906,35122,43,0.48
1246,41196442,35146,42,0.24
1247,41199978,35169,42,0.55
1248,41203514,35192,41,0.23
1249,41207050,35215,40,0.49
1250,41210586,35237,40,0.2
1251,41214122,35259,39,0.47
1252,41217658,35280,38,0.3
1253,41221194,35301,38,0.53
1254,41224730,35323,37,0.17
1255,41228266,35343,36,0.54
1256,41231802,35363,35,0.07
1257,41235347,35383,35,0.36
1258,41238882,35402,34,0.15
1259,41242419,35421,33,0.35
1260,41245963,35440,33,0.71
1261,41249499,35458,32,0.21
1262,41253035,35476,31,0.69
1263,41256571,35494,31,0.26
1264,41260107,35511,30,0.38
1265,41263643,35528,29,0.3
1266,41267179,35544,29,0.51
1267,41270715,35560,28,0.32
1268,41274251,35576,27,0.37
1269,41277787,35592,27,0.28
1270,41281323,35607,26,0.3
1271,41284859,35622,26,0.18
1272,41288395,35636,25,0.41
1273,41291931,35651,24,0.25
1274,41295467,35664,24,0.29
1275,41299003,35677,23,0.24
1276,41302539,35691,23,0.27
1277,41306075,35704,22,0.41
1278,41309611,35716,21,0.41
1279,41313147,35728,21,0.38
1280,41316683,35740,20,0.3
1281,41320219,35752,20,0.37
1282,41323755,35763,19,0.28
1283,41327291,35774,18,0.49
1284,41330827,35785,18,0.35
1285,41334363,35795,17,0.59
1286,41337899,35805,17,0.31
1287,41341435,35814,16,0.62
1288,41344971,35824,16,0.3
1289,41348507,35833,15,0.49
1290,41352043,35842,15,0.25
1291,41355579,35851,14,0.44
1292,41359115,35859,14,0.41
1293,41362651,35867,13,0.47
1294,41366187,35875,13,0.22
1295,41369732,35882,12,0.42
1296,41373276,35890,12,0.35
1297,41376812,35897,11,0.35
1298,41380348,35903,11,0.49
1299,41383885,35910,11,0.34
1300,41387420,35916,10,0.44
1301,41390956,35922,10,0.36
1302,41394492,35927,9,0.32
1303,41397942,35933,9,0.42
1304,41401391,35938,8,0.29
1305,41404840,35943,8,0.44
1306,41408298,35947,8,0.25
1307,41411748,35952,7,0.38
1308,41415197,35956,7,0.23
1309,41418646,35960,7,0.41
1310,41422096,35964,6,0.34
1311,41425545,35968,6,0.3
1312,41428994,35971,6,0.33
1313,41432452,35974,5,0.25
1314,41435902,35977,5,0.39
1315,41439351,35980,5,0.47
1316,41442800,35982,4,0.37
1317,41446250,35985,4,0.33
1318,41449699,35987,4,0.25
1319,41453148,35989,3,0.3
1320,41456598,35991,3,0.28
1321,41460047,35993,3,0.4
1322,41463496,35994,3,0.28
1323,41466946,35995,2,0.41
1324,41470395,35997,2,0.35
1325,41473844,35998,2,0.31
1326,41477303,35999,2,0.31
1327,41480752,35999,2,0.3
1328,41484201,36000,1,0.39
1329,41487650,36000,1,0.36
1330,41491100,36001,1,0.39
1331,41494549,36001,1,0.53
1332,41497998,36001,1,0.29
1333,41501456,36001,1,0.4
1334,41504906,36001,0,0.47
1335,41508355,36001,0,0.39
1336,41511804,36001,0,0.37
1337,41515254,36001,0,0.37
1338,41518703,36001,0,0.41
1339,41522153,36001,0,0.32
1340,41525602,36001,0,0.32
1341,41529051,36001,0,0.46
1342,41532500,36001,0,0.34
1343,41535950,36001,0,0.39
1344,41539399,36001,0,0.39
1345,41542848,36001,0,0.34
1346,41546298,36001,0,0.45
1347,41549747,36001,0,0.44
1348,41553196,36001,0,0.3
1349,41556646,36001,0,0.39
1350,41560095,36001,0,0.36
1351,41563545,36001,0,0.37
1352,41566994,36001,0,0.35
1353,41570452,36001,0,0.34
1354,41573901,36001,0,0.42
1355,41577350,36001,0,0.32
1356,41580800,36001,0,0.29
1357,41584249,36001,0,0.3
1358,41587698,36001,0,0.34
1359,41591148,36001,0,0.32
1360,41594597,36001,0,0.36
1361,41598046,36001,0,0.34
1362,41601496,36001,0,0.2
1363,41604945,36001,1,0.37
1364,41608394,36001,1,0.37
1365,41611844,36001,1,0.34
1366,41615293,36001,1,0.37
1367,41618742,36001,1,0.31
1368,41622192,36001,1,0.33
1369,41625641,36001,2,0.36
1370,41629090,36001,2,0.35
1371,41632540,36001,2,0.38
1372,41635989,36001,2,0.4
1373,41639438,36002,2,0.35
1374,41642888,36002,3,0.39
1375,41646337,36003,3,0.42
1376,41649786,36003,3,0.45
1377,41653236,36004,3,0.4
1378,41656685,36005,4,0.32
1379,41660134,36006,4,0.48
1380,41663584,36008,4,0.3
1381,41667033,36009,5,0.4
1382,41670491,36010,5,0.33
1383,41673941,36011,5,0.42
1384,41677390,36013,6,0.32
1385,41680848,36015,6,0.43
1386,41684306,36017,6,0.27
1387,41687755,36019,7,0.35
1388,41691204,36021,7,0.4
1389,41694654,36024,7,0.21
1390,41698103,36027,8,0.37
1391,41701552,36030,8,0.49
1392,41705003,36033,8,0.42
1393,41708451,36037,9,0.42
1394,41711909,36040,9,0.32
1395,41715358,36044,10,0.42
1396,41718894,36048,10,0.64
1397,41722430,36053,11,0.39
1398,41725966,36058,11,0.69
1399,41729511,36063,11,0.28
1400,41733047,36068,12,0.34
1401,41736583,36074,12,0.25
1402,41740119,36080,13,0.44
1403,41743655,36086,13,0.32
1404,41747200,36093,14,0.2
1405,41750736,36099,14,0.36
1406,41754272,36106,15,0.33
1407,41757808,36114,15,0.38
1408,41761344,36121,16,0.4
1409,41764881,36129,16,0.44
1410,41768424,36137,17,0.43
1411,41771960,36146,17,0.52
1412,41775497,36155,18,0.27
1413,41779033,36163,19,0.42
1414,41782568,36173,19,0.34
1415,41786104,36182,20,0.43
1416,41789641,36192,20,0.27
1417,41793176,36202,21,0.47
1418,41796712,36213,21,0.28
1419,41800248,36224,22,0.45
1420,41803784,36235,23,0.4
1421,41807321,36246,23,0.27
1422,41810856,36258,24,0.27
1423,41814392,36270,24,0.34
1424,41817929,36282,25,0.32
1425,41821464,36295,26,0.33
1426,41825003,36307,26,0.26
1427,41828545,36320,27,0.3
1428,41832081,36334,27,0.68
1429,41835617,36348,28,0.19
1430,41839153,36363,29,0.7
1431,41842689,36377,29,0.2
1432,41846225,36392,30,0.51
1433,41849761,36407,31,0.33
1434,41853297,36423,31,0.44
1435,41856833,36439,32,0.22
1436,41860369,36455,33,0.51
1437,41863914,36472,33,0.45
1438,41867450,36489,34,0.29
1439,41870986,36506,35,0.34
1440,41874522,36524,35,0.33
1441,41878058,36542,36,0.46
1442,41881594,36561,37,0.24
1443,41885130,36579,37,0.55
1444,41888666,36598,38,0.2
1445,41892202,36618,39,0.42
1446,41895738,36638,40,0.39
1447,41899274,36658,40,0.39
1448,41902810,36679,41,0.24
1449,41906346,36699,42,0.45
1450,41909882,36721,42,0.15
1451,41913418,36743,43,0.41
1452,41916954,36765,44,0.17
1453,41920490,36788,44,0.58
1454,41924034,36810,45,0.33
1455,41927570,36833,46,0.51
1456,41931106,36857,46,0.44
1457,41934642,36881,47,0.38
1458,41938178,36905,48,0.27
1459,41941714,36930,49,0.51
1460,41945251,36954,49,0.31
1461,41948786,36980,50,0.29
1462,41952331,37006,51,0.66
1463,41955867,37032,51,0.3
1464,41959403,37059,52,0.51
1465,41962939,37085,53,0.29
1466,41966475,37113,54,0.49
1467,41970020,37140,54,0.24
1468,41973556,37168,55,0.45
1469,41977092,37196,56,0.34
1470,41980629,37225,56,0.44
1471,41984172,37254,57,0.51
1472,41987708,37284,58,0.2
1473,41991245,37314,58,0.46
1474,41994780,37344,59,0.05
1475,41998325,37374,60,0.6
1476,42001861,37405,61,0.32
1477,42005397,37437,61,0.46
1478,42008933,37468,62,0.37
1479,42012478,37500,63,0.19
1480,42016014,37533,63,0.38
1481,42019560,37566,64,0.21
1482,42023103,37599,65,0.42
1483,42026648,37632,65,0.65
1484,42030184,37666,66,0.25
1485,42033728,37700,67,0.57
1486,42037264,37735,67,0.28
1487,42040800,37770,68,0.61
1488,42044337,37805,69,0.3
1489,42047872,37841,69,0.55
1490,42051408,37877,70,0.28
1491,42054944,37913,71,0.52
1492,42058480,37950,71,0.34
1493,42062016,37987,72,0.56
1494,42065552,38025,73,0.53
1495,42069088,38062,73,0.44
1496,42072624,38100,74,0.42
1497,42076169,38139,74,0.11
1498,42079705,38178,75,0.48
1499,42083251,38217,76,0.37
1500,42086794,38257,76,0.2
1501,42090330,38297,77,0.46
1502,42093867,38337,77,0.14
1503,42097402,38377,78,0.42
1504,42100939,38418,79,0.12
1505,42104475,38460,79,0.46
1506,42108010,38501,80,0.23
1507,42111546,38543,80,0.44
1508,42115083,38585,81,0.15
1509,42118618,38627,81,0.34
1510,42122154,38670,82,0.23
1511,42125690,38713,82,0.48
1512,42129235,38756,83,0.47
1513,42132771,38800,83,0.41
1514,42136316,38844,84,0.45
1515,42139861,38888,85,0.47
1516,42143405,38933,85,0.32
1517,42146941,38978,85,0.35
1518,42150477,39023,86,0.33
1519,42154022,39068,86,0.43
1520,42157558,39114,87,0.3
1521,42161103,39160,87,0.41
1522,42164647,39206,88,0.43
1523,42168200,39253,88,0.28
1524,42171745,39300,89,0.3
1525,42175290,39347,89,0.51
1526,42178834,39394,90,0.45
1527,42182379,39441,90,0.25
1528,42185924,39489,90,0.4
1529,42189468,39537,91,0.43
1530,42193022,39585,91,0.37
1531,42196566,39634,92,0.11
1532,42200102,39683,92,0.49
1533,42203647,39732,92,0.35
1534,42207192,39780,93,0.34
1535,42210736,39830,93,0.44
1536,42214281,39880,93,0.51
1537,42217817,39929,94,0.44
1538,42221353,39979,94,0.3
1539,42224889,40029,94,0.36
1540,42228434,40079,95,0.4
1541,42231987,40130,95,0.44
1542,42235534,40181,95,0.31
1543,42239085,40232,96,0.41
1544,42242638,40283,96,0.38
1545,42246183,40334,96,0.46
1546,42249719,40386,96,0.24
1547,42253255,40437,97,0.42
1548,42256808,40489,97,0.3
1549,42260362,40541,97,0.26
1550,42263907,40593,97,0.37
1551,42267442,40645,98,0.26
1552,42270979,40697,98,0.38
1553,42274516,40750,98,0.32
1554,42278059,40802,98,0.36
1555,42281595,40854,98,0.41
1556,42285131,40907,98,0.37
1557,42288667,40960,99,0.32
1558,42292203,41013,99,0.47
1559,42295748,41065,99,0.35
1560,42299284,41118,99,0.37
1561,42302820,41171,99,0.27
1562,42306356,41225,99,0.48
1563,42309900,41278,99,0.5
1564,42313445,41331,99,0.24
1565,42316990,41385,99,0.3
1566,42320526,41438,99,0.24
1567,42324062,41491,99,0.31
1568,42327598,41545,99,0.3
1569,42331142,41598,99,0.27
1570,42334678,41652,99,0.31
1571,42338214,41705,99,0.27
1572,42341750,41759,99,0.25
1573,42345295,41813,99,0.22
1574,42348840,41867,99,0.46
1575,42352376,41920,99,0.27
1576,42355912,41974,99,0.35
1577,42359448,42027,99,0.32
1578,42362984,42081,99,0.37
1579,42366530,42135,99,0.27
1580,42370073,42189,99,0.34
1581,42373611,42242,99,0.4
1582,42377154,42296,99,0.37
1583,42380690,42349,99,0.29
1584,42384227,42403,99,0.33
1585,42387770,42457,99,0.4
1586,42391315,42510,98,0.34
1587,42394853,42564,98,0.33
1588,42398397,42617,98,0.43
1589,42401941,42671,98,0.38
1590,42405476,42724,98,0.47
1591,42409021,42777,98,0.25
1592,42412557,42830,97,0.45
1593,42416102,42883,97,0.33
1594,42419646,42936,97,0.49
1595,42423191,42989,97,0.53
1596,42426736,43042,96,0.37
1597,42430280,43094,96,0.5
1598,42433825,43147,96,0.32
1599,42437378,43200,96,0.35
1600,42440923,43252,95,0.37
1601,42444459,43304,95,0.32
1602,42448012,43356,95,0.37
1603,42451548,43408,94,0.41
1604,42455093,43460,94,0.33
1605,42458638,43511,94,0.3
1606,42462191,43563,94,0.49
1607,42465736,43614,93,0.3
1608,42469280,43665,93,0.35
1609,42472825,43716,92,0.39
1610,42476370,43766,92,0.38
1611,42479914,43817,92,0.44
1612,42483450,43867,91,0.44
1613,42486995,43917,91,0.24
1614,42490548,43967,91,0.36
1615,42494093,44017,90,0.37
1616,42497638,44066,90,0.34
1617,42501182,44115,89,0.27
1618,42504718,44165,89,0.41
1619,42508263,44213,88,0.35
1620,42511808,44262,88,0.3
1621,42515344,44310,87,0.34
1622,42518880,44358,87,0.18
1623,42522424,44406,87,0.43
1624,42525969,44453,86,0.28
1625,42529514,44500,86,0.36
1626,42533050,44548,85,0.4
1627,42536586,44594,85,0.34
1628,42540122,44640,84,0.41
1629,42543658,44687,84,0.51
1630,42547194,44733,83,0.54
1631,42550730,44778,83,0.27
1632,42554283,44823,82,0.19
1633,42557819,44869,81,0.52
1634,42561364,44913,81,0.45
1635,42564900,44957,80,0.46
1636,42568436,45002,80,0.43
1637,42571972,45045,79,0.46
1638,42575516,45089,79,0.47
1639,42579053,45132,78,0.29
1640,42582588,45175,77,0.48
1641,42586124,45217,77,0.3
1642,42589661,45260,76,0.55
1643,42593196,45301,76,0.3
1644,42596732,45343,75,0.42
1645,42600286,45384,74,0.45
1646,42603823,45425,74,0.2
1647,42607366,45466,73,0.44
1648,42610902,45506,73,0.31
1649,42614438,45546,72,0.51
1650,42617975,45585,71,0.33
1651,42621510,45625,71,0.28
1652,42625046,45663,70,0.42
1653,42628582,45702,69,0.36
1654,42632118,45740,69,0.41
1655,42635655,45778,68,0.25
1656,42639190,45815,68,0.39
1657,42642726,45852,67,0.34
1658,42646271,45889,66,0.45
1659,42649816,45925,66,0.38
1660,42653360,45961,65,0.18
1661,42656897,45997,64,0.45
1662,42660432,46032,63,0.0
1663,42663977,46067,63,0.52
1664,42667513,46101,62,0.34
1665,42671049,46136,61,0.56
1666,42674585,46169,61,0.38
1667,42678121,46203,60,0.33
1668,42681657,46236,59,0.35
1669,42685193,46269,59,0.33
1670,42688729,46300,58,0.31
1671,42692265,46333,57,0.31
1672,42695801,46364,57,0.55
1673,42699337,46395,56,0.36
1674,42702873,46426,55,0.3
1675,42706409,46456,54,0.24
1676,42709945,46486,54,0.38
1677,42713481,46516,53,0.13
1678,42717017,46545,52,0.47
1679,42720553,46573,52,0.09
1680,42724098,46602,51,0.37
1681,42727634,46630,50,0.33
1682,42731170,46658,50,0.29
1683,42734706,46685,49,0.46
1684,42738242,46712,48,0.29
1685,42741778,46738,47,0.41
1686,42745314,46765,47,0.38
1687,42748850,46791,46,0.36
1688,42752386,46816,45,0.26
1689,42755922,46841,45,0.41
1690,42759458,46866,44,0.18
1691,42762994,46890,43,0.38
1692,42766538,46914,42,0.16
1693,42770074,46937,42,0.46
1694,42773610,46960,41,0.0
1695,42777155,46983,40,0.33
1696,42780692,47006,40,0.42
1697,42784227,47028,39,0.19
1698,42787763,47049,38,0.49
1699,42791299,47070,38,0.2
1700,42794835,47091,37,0.53
1701,42798371,47112,36,0.22
1702,42801907,47132,36,0.52
1703,42805443,47152,35,0.18
1704,42808979,47172,34,0.57
1705,42812515,47190,33,0.19
1706,42816051,47209,33,0.5
1707,42819587,47228,32,0.28
1708,42823123,47246,32,0.62
1709,42826659,47263,31,0.16
1710,42830195,47281,30,0.47
1711,42833731,47298,30,0.19
1712,42837267,47314,29,0.29
1713,42840812,47330,28,0.46
1714,42844348,47346,28,0.28
1715,42847884,47362,27,0.46
1716,42851420,47377,26,0.27
1717,42854956,47391,26,0.47
1718,42858492,47406,25,0.28
1719,42862028,47421,25,0.62
1720,42865564,47434,24,0.36
1721,42869100,47448,23,0.61
1722,42872636,47461,23,0.23
1723,42876172,47474,22,0.45
1724,42879708,47487,22,0.25
1725,42883244,47499,21,0.35
1726,42886780,47511,20,0.2
1727,42890316,47522,20,0.38
1728,42893860,47534,19,0.11
1729,42897396,47545,19,0.31
1730,42900932,47555,18,0.32
1731,42904469,47566,18,0.34
1732,42908004,47575,17,0.4
1733,42911540,47585,16,0.33
1734,42915076,47594,16,0.44
1735,42918612,47604,15,0.32
1736,42922148,47613,15,0.46
1737,42925684,47621,14,0.32
1738,42929229,47630,14,0.29
1739,42932765,47638,13,0.34
1740,42936310,47646,13,0.26
1741,42939846,47653,12,0.45
1742,42943382,47661,12,0.22
1743,42946918,47668,12,0.41
1744,42950454,47674,11,0.13
1745,42953990,47681,11,0.44
1746,42957526,47687,10,0.33
1747,42961062,47693,10,0.43
1748,42964598,47698,9,0.26
1749,42968047,47704,9,0.3
1750,42971496,47709,8,0.39
1751,42974946,47714,8,0.27
1752,42978395,47718,8,0.34
1753,42981844,47723,7,0.22
1754,42985302,47727,7,0.26
1755,42988752,47731,7,0.57
1756,42992201,47735,6,0.33
1757,42995651,47739,6,0.37
1758,42999100,47742,6,0.49
1759,43002549,47745,5,0.32
1760,43005998,47748,5,0.27
1761,43009456,47751,5,0.27
1762,43012906,47754,4,0.36
1763,43016355,47756,4,0.32
1764,43019804,47759,4,0.46
1765,43023254,47761,3,0.37
1766,43026703,47763,3,0.45
1767,43030152,47765,3,0.37
1768,43033602,47766,3,0.3
1769,43037051,47768,3,0.33
1770,43040500,47769,2,0.38
1771,43043950,47770,2,0.5
1772,43047399,47771,2,0.4
1773,43050848,47772,2,0.34
1774,43054298,47772,1,0.35
1775,43057747,47773,1,0.37
1776,43061196,47773,1,0.34
1777,43064646,47773,1,0.27
1778,43068095,47773,1,0.2
1779,43071544,47773,1,0.48
1780,43074994,47773,0,0.45
1781,43078452,47773,0,0.28
1782,43081901,47773,0,0.44
1783,43085350,47773,0,0.41
1784,43088800,47773,0,0.35
1785,43092249,47773,0,0.4
1786,43095698,47773,0,0.38
1787,43099148,47773,0,0.27
1788,43102597,47773,0,0.32
1789,43106046,47773,0,0.37
1790,43109496,47773,0,0.27
1791,43112945,47773,0,0.47
1792,43116394,47773,0,0.5
1793,43119844,47773,0,0.35
1794,43123293,47773,0,0.3
1795,43126742,47773,0,0.5
1796,43130192,47773,0,0.3
1797,43133641,47773,0,0.34
1798,43137090,47773,0,0.29
1799,43140540,47773,0,0.27
1800,43143989,47773,0,0.29
1801,43147438,47773,0,0.42
1802,43150888,47773,0,0.3
1803,43154337,47773,0,0.33
1804,43157786,47773,0,0.36
1805,43161236,47773,0,0.37
1806,43164685,47773,0,0.37
1807,43168134,47773,0,0.36
1808,43171584,47773,0,0.38
1809,43175033,47773,1,0.3
1810,43178482,47773,1,0.35
1811,43181932,47773,1,0.38
1812,43185381,47773,1,0.38
1813,43188830,47773,1,0.4
1814,43192280,47773,1,0.37
