,t,ticks,u,I
471,6652705,1.907,98,0.0
472,6654277,1.916,99,0.0
473,6655854,1.925,99,0.0
474,6657433,1.935,99,0.0
475,6659009,1.944,99,0.0
476,6660589,1.954,99,0.0
477,6662165,1.963,99,0.0
478,6663745,1.972,99,0.0
479,6665325,1.982,99,0.0
480,6666905,1.991,99,0.0
481,6668481,2.001,99,0.0
482,6670061,2.01,99,0.0
483,6671637,2.02,99,0.0
484,6673217,2.029,99,0.0
485,6674793,2.039,99,0.0
486,6676369,2.048,99,0.0
487,6677949,2.057,99,0.0
488,6679525,2.067,99,0.0
489,6681105,2.077,99,0.0
490,6682681,2.086,99,0.0
491,6684257,2.096,99,0.0
492,6685833,2.105,99,0.0
493,6687405,2.115,99,0.0
494,6688977,2.124,99,0.0
495,6690553,2.134,99,0.0
496,6692129,2.143,99,0.0
497,6693705,2.152,99,0.0
498,6695281,2.162,99,0.0
499,6696861,2.172,99,0.0
500,6698441,2.181,99,0.0
501,6700017,2.191,99,0.0
502,6701593,2.201,99,0.0
503,6703169,2.21,99,0.0
504,6704742,2.219,99,0.0
505,6706313,2.229,99,0.0
506,6707889,2.239,99,0.0
507,6709465,2.248,99,0.0
508,6711041,2.258,99,0.0
509,6712621,2.268,99,0.0
510,6714189,2.277,99,0.0
511,6715769,2.287,99,0.0
512,6717341,2.296,99,0.0
513,6718913,2.306,99,0.0
514,6720485,2.315,99,0.0
515,6722065,2.325,99,0.0
516,6723633,2.335,99,0.0
517,6725205,2.344,99,0.0
518,6726777,2.354,99,0.0
519,6728349,2.363,99,0.0
520,6729929,2.373,99,0.0
521,6731509,2.382,99,0.0
522,6733085,2.392,99,0.0
523,6734661,2.402,99,0.0
524,6736241,2.411,99,0.0
525,6737817,2.421,99,0.0
526,6739389,2.43,99,0.0
527,6740961,2.44,99,0.0
528,6742541,2.449,99,0.0
529,6744113,2.459,99,0.0
530,6745685,2.469,99,0.0
531,6747257,2.478,99,0.0
532,6748829,2.488,99,0.0
533,6750409,2.497,99,0.0
534,6751989,2.507,99,0.0
535,6753565,2.516,99,0.0
536,6755149,2.526,98,0.0
537,6756721,2.536,98,0.0
538,6758289,2.545,98,0.0
539,6759861,2.555,98,0.0
540,6761441,2.564,98,0.0
541,6763017,2.574,98,0.0
542,6764593,2.583,98,0.0
543,6766169,2.593,98,0.0
544,6767745,2.603,98,0.0
545,6769317,2.612,98,0.0
546,6770897,2.622,98,0.0
547,6772469,2.631,98,0.0
548,6774045,2.641,98,0.0
549,6775621,2.651,97,0.0
550,6777193,2.66,97,0.0
551,6778773,2.669,97,0.0
552,6780353,2.679,97,0.0
553,6781925,2.689,97,0.0
554,6783505,2.698,97,0.0
555,6785090,2.708,97,0.0
556,6786669,2.717,97,0.0
557,6788249,2.727,97,0.0
558,6789821,2.736,97,0.0
559,6791397,2.746,96,0.0
560,6792969,2.755,96,0.0
561,6794545,2.764,96,0.0
562,6796123,2.774,96,0.0
563,6797697,2.784,96,0.0
564,6799277,2.793,96,0.0
565,6800853,2.802,96,0.0
566,6802429,2.812,96,0.0
567,6804005,2.821,96,0.0
568,6805581,2.831,95,0.0
569,6807161,2.84,95,0.0
570,6808737,2.849,95,0.0
571,6810313,2.859,95,0.0
572,6811885,2.868,95,0.0
573,6813461,2.878,95,0.0
574,6815041,2.887,95,0.0
575,6816621,2.897,95,0.0
576,6818193,2.906,94,0.0
577,6819769,2.915,94,0.0
578,6821345,2.925,94,0.0
579,6822921,2.934,94,0.0
580,6824501,2.943,94,0.0
581,6826077,2.953,94,0.0
582,6827653,2.962,94,0.0
583,6829229,2.971,93,0.0
584,6830805,2.981,93,0.0
585,6832385,2.99,93,0.0
586,6833961,2.999,93,0.0
587,6835537,3.008,93,0.0
588,6837117,3.017,93,0.0
589,6838693,3.027,92,0.0
590,6840277,3.036,92,0.0
591,6841853,3.045,92,0.0
592,6843433,3.055,92,0.0
593,6845013,3.064,92,0.0
594,6846589,3.073,92,0.0
595,6848169,3.082,91,0.0
596,6849746,3.091,91,0.0
597,6851325,3.1,91,0.0
598,6852901,3.109,91,0.0
599,6854481,3.118,91,0.0
600,6856061,3.128,91,0.0
601,6857637,3.136,90,0.0
602,6859213,3.146,90,0.0
603,6860785,3.154,90,0.0
604,6862361,3.164,90,0.0
605,6863938,3.172,90,0.0
606,6865513,3.182,89,0.0
607,6867089,3.19,89,0.0
608,6868661,3.199,89,0.0
609,6870241,3.208,89,0.0
610,6871813,3.217,89,0.0
611,6873389,3.226,88,0.0
612,6874965,3.235,88,0.0
613,6876541,3.244,88,0.0
614,6878125,3.252,88,0.0
615,6879701,3.261,88,0.0
616,6881277,3.27,87,0.0
617,6882849,3.279,87,0.0
618,6884425,3.288,87,0.0
619,6885998,3.296,87,0.0
620,6887569,3.305,87,0.0
621,6889149,3.314,86,0.0
622,6890729,3.322,86,0.0
623,6892305,3.331,86,0.0
624,6893877,3.34,86,0.0
625,6895461,3.348,86,0.0
626,6897037,3.357,85,0.0
627,6898613,3.366,85,0.0
628,6900185,3.374,85,0.0
629,6901757,3.382,85,0.0
630,6903337,3.391,84,0.0
631,6904909,3.399,84,0.0
632,6906481,3.408,84,0.0
633,6908057,3.416,84,0.0
634,6909625,3.425,84,0.0
635,6911193,3.433,83,0.0
636,6912765,3.441,83,0.0
637,6914337,3.45,83,0.0
638,6915909,3.458,83,0.0
639,6917489,3.466,82,0.0
640,6919069,3.475,82,0.0
641,6920645,3.483,82,0.0
642,6922213,3.491,82,0.0
643,6923785,3.5,81,0.0
644,6925361,3.508,81,0.0
645,6926929,3.516,81,0.0
646,6928501,3.524,81,0.0
647,6930081,3.532,80,0.0
648,6931649,3.54,80,0.0
649,6933217,3.548,80,0.0
650,6934785,3.556,80,0.0
651,6936357,3.564,79,0.0
652,6937929,3.572,79,0.0
653,6939497,3.58,79,0.0
654,6941069,3.588,79,0.0
655,6942645,3.596,78,0.0
656,6944213,3.604,78,0.0
657,6945781,3.612,78,0.0
658,6947349,3.62,78,0.0
659,6948929,3.627,77,0.0
660,6950501,3.635,77,0.0
661,6952073,3.643,77,0.0
662,6953645,3.651,77,0.0
663,6955214,3.658,76,0.0
664,6956793,3.666,76,0.0
665,6958365,3.674,76,0.0
666,6959941,3.681,76,0.0
667,6961513,3.689,75,0.0
668,6963081,3.696,75,0.0
669,6964661,3.704,75,0.0
670,6966237,3.711,74,0.0
671,6967813,3.719,74,0.0
672,6969385,3.727,74,0.0
673,6970957,3.734,74,0.0
674,6972533,3.741,73,0.0
675,6974109,3.749,73,0.0
676,6975677,3.756,73,0.0
677,6977249,3.763,72,0.0
678,6978825,3.771,72,0.0
679,6980397,3.778,72,0.0
680,6981973,3.785,72,0.0
681,6983545,3.792,71,0.0
682,6985113,3.799,71,0.0
683,6986685,3.807,71,0.0
684,6988261,3.814,70,0.0
685,6989833,3.821,70,0.0
686,6991405,3.828,70,0.0
687,6992977,3.835,70,0.0
688,6994549,3.842,69,0.0
689,6996121,3.849,69,0.0
690,6997697,3.856,69,0.0
691,6999265,3.863,68,0.0
692,7000841,3.87,68,0.0
693,7002409,3.877,68,0.0
694,7003981,3.884,68,0.0
695,7005557,3.89,67,0.0
696,7007133,3.897,67,0.0
697,7008705,3.904,67,0.0
698,7010273,3.911,66,0.0
699,7011841,3.918,66,0.0
700,7013413,3.924,66,0.0
701,7014985,3.931,66,0.0
702,7016561,3.938,65,0.0
703,7018137,3.944,65,0.0
704,7019709,3.951,65,0.0
705,7021285,3.957,64,0.0
706,7022858,3.964,64,0.0
707,7024429,3.97,64,0.0
708,7026002,3.977,64,0.0
709,7027573,3.983,63,0.0
710,7029153,3.99,63,0.0
711,7030721,3.996,63,0.0
712,7032293,4.002,62,0.0
713,7033865,4.008,62,0.0
714,7035433,4.015,62,0.0
715,7037005,4.021,61,0.0
716,7038573,4.027,61,0.0
717,7040153,4.033,61,0.0
718,7041725,4.039,60,0.0
719,7043297,4.046,60,0.0
720,7044873,4.052,60,0.0
721,7046449,4.058,59,0.0
722,7048017,4.064,59,0.0
723,7049589,4.07,59,0.0
724,7051161,4.076,58,0.0
725,7052733,4.082,58,0.0
726,7054309,4.088,58,0.0
727,7055885,4.094,58,0.0
728,7057457,4.099,57,0.0
729,7059029,4.105,57,0.0
730,7060601,4.111,57,0.0
731,7062173,4.117,56,0.0
732,7063741,4.122,56,0.0
733,7065309,4.128,56,0.0
734,7066885,4.134,56,0.0
735,7068461,4.139,55,0.0
736,7070033,4.145,55,0.0
737,7071601,4.15,55,0.0
738,7073169,4.156,54,0.0
739,7074737,4.161,54,0.0
740,7076309,4.167,54,0.0
741,7077881,4.172,53,0.0
742,7079457,4.178,53,0.0
743,7081029,4.183,53,0.0
744,7082601,4.189,52,0.0
745,7084173,4.194,52,0.0
746,7085741,4.199,52,0.0
747,7087313,4.205,51,0.0
748,7088885,4.21,51,0.0
749,7090457,4.215,51,0.0
750,7092029,4.22,51,0.0
751,7093597,4.225,50,0.0
752,7095169,4.23,50,0.0
753,7096741,4.235,50,0.0
754,7098313,4.241,49,0.0
755,7099885,4.246,49,0.0
756,7101453,4.25,49,0.0
757,7103025,4.256,48,0.0
758,7104593,4.261,48,0.0
759,7106169,4.265,48,0.0
760,7107741,4.27,47,0.0
761,7109309,4.275,47,0.0
762,7110881,4.28,47,0.0
763,7112449,4.285,46,0.0
764,7114021,4.29,46,0.0
765,7115593,4.294,46,0.0
766,7117161,4.299,45,0.0
767,7118729,4.303,45,0.0
768,7120301,4.308,45,0.0
769,7121877,4.313,45,0.0
770,7123453,4.318,44,0.0
771,7125025,4.322,44,0.0
772,7126601,4.326,44,0.0
773,7128173,4.331,43,0.0
774,7129745,4.336,43,0.0
775,7131317,4.34,43,0.0
776,7132889,4.344,42,0.0
777,7134461,4.349,42,0.0
778,7136029,4.353,42,0.0
779,7137601,4.357,41,0.0
780,7139181,4.362,41,0.0
781,7140753,4.366,41,0.0
782,7142325,4.37,40,0.0
783,7143897,4.375,40,0.0
784,7145469,4.379,40,0.0
785,7147045,4.383,40,0.0
786,7148621,4.387,39,0.0
787,7150193,4.391,39,0.0
788,7151765,4.396,39,0.0
789,7153337,4.399,38,0.0
790,7154909,4.403,38,0.0
791,7156477,4.407,38,0.0
792,7158049,4.411,37,0.0
793,7159625,4.415,37,0.0
794,7161205,4.419,37,0.0
795,7162773,4.423,36,0.0
796,7164345,4.427,36,0.0
797,7165918,4.431,36,0.0
798,7167489,4.434,36,0.0
799,7169061,4.438,35,0.0
800,7170637,4.442,35,0.0
801,7172205,4.446,35,0.0
802,7173777,4.449,34,0.0
803,7175349,4.453,34,0.0
804,7176921,4.456,34,0.0
805,7178489,4.46,33,0.0
806,7180061,4.463,33,0.0
807,7181629,4.467,33,0.0
808,7183201,4.47,32,0.0
809,7184769,4.474,32,0.0
810,7186341,4.478,32,0.0
811,7187913,4.481,32,0.0
812,7189481,4.484,31,0.0
813,7191053,4.488,31,0.0
814,7192625,4.491,31,0.0
815,7194193,4.494,30,0.0
816,7195761,4.497,30,0.0
817,7197337,4.501,30,0.0
818,7198909,4.504,30,0.0
819,7200481,4.507,29,0.0
820,7202053,4.51,29,0.0
821,7203625,4.513,29,0.0
822,7205193,4.516,28,0.0
823,7206765,4.519,28,0.0
824,7208337,4.522,28,0.0
825,7209909,4.525,28,0.0
826,7211481,4.528,27,0.0
827,7213049,4.531,27,0.0
828,7214625,4.534,27,0.0
829,7216193,4.537,26,0.0
830,7217769,4.54,26,0.0
831,7219341,4.543,26,0.0
832,7220909,4.545,26,0.0
833,7222477,4.548,25,0.0
834,7224049,4.551,25,0.0
835,7225625,4.554,25,0.0
836,7227197,4.557,25,0.0
837,7228765,4.559,24,0.0
838,7230337,4.562,24,0.0
839,7231909,4.565,24,0.0
840,7233481,4.567,23,0.0
841,7235053,4.57,23,0.0
842,7236625,4.572,23,0.0
843,7238193,4.575,23,0.0
844,7239761,4.577,22,0.0
845,7241329,4.58,22,0.0
846,7242897,4.582,22,0.0
847,7244469,4.585,22,0.0
848,7246045,4.587,21,0.0
849,7247621,4.589,21,0.0
850,7249189,4.592,21,0.0
851,7250757,4.594,21,0.0
852,7252333,4.597,20,0.0
853,7253905,4.599,20,0.0
854,7255477,4.601,20,0.0
855,7257045,4.603,20,0.0
856,7258625,4.606,19,0.0
857,7260198,4.608,19,0.0
858,7261765,4.61,19,0.0
859,7263333,4.612,19,0.0
860,7264901,4.614,18,0.0
861,7266473,4.616,18,0.0
862,7268041,4.618,18,0.0
863,7269613,4.62,18,0.0
864,7271181,4.622,17,0.0
865,7272753,4.624,17,0.0
866,7274321,4.626,17,0.0
867,7275893,4.628,17,0.0
868,7277465,4.63,16,0.0
869,7279037,4.632,16,0.0
870,7280605,4.634,16,0.0
871,7282173,4.636,16,0.0
